model_type,case,label,label_prob,model_r2,model_intercept,model_prediction,feature,feature_value,feature_weight,feature_desc,data,prediction
classification,1,No,0.7142803904974238,0.33969463055050797,0.7932895991502719,0.7141382882121345,OverTime,2,-0.26927035112894676,OverTime = Yes,,
classification,1,No,0.7142803904974238,0.33969463055050797,0.7932895991502719,0.7141382882121345,JobLevel,1,-0.10257301574668679,JobLevel = 1,,
classification,1,No,0.7142803904974238,0.33969463055050797,0.7932895991502719,0.7141382882121345,YearsSinceLastPromotion,0,0.08035127694589067,YearsSinceLastPromotion <= 1,,
classification,1,No,0.7142803904974238,0.33969463055050797,0.7932895991502719,0.7141382882121345,JobInvolvement,4,0.07872193202475772,3 < JobInvolvement,,
classification,1,No,0.7142803904974238,0.33969463055050797,0.7932895991502719,0.7141382882121345,PerformanceRating,4,0.08818001062805794,3.75 < PerformanceRating,,
classification,1,No,0.7142803904974238,0.33969463055050797,0.7932895991502719,0.7141382882121345,JobSatisfaction,1,-0.05681682063195505,JobSatisfaction <= 2,,
classification,1,No,0.7142803904974238,0.33969463055050797,0.7932895991502719,0.7141382882121345,Age,59,0.053820598421241664,43 < Age,,
classification,1,No,0.7142803904974238,0.33969463055050797,0.7932895991502719,0.7141382882121345,Department,2,0.048435058549503314,Department = Research & Development,,
classification,2,No,0.7816880508548619,0.4574301178208685,0.6426507225063032,0.5898487933580779,OverTime,1,0.2773165711208683,OverTime = No,,
classification,2,No,0.7816880508548619,0.4574301178208685,0.6426507225063032,0.5898487933580779,YearsSinceLastPromotion,4,-0.11693326914920923,2 < YearsSinceLastPromotion,,
classification,2,No,0.7816880508548619,0.4574301178208685,0.6426507225063032,0.5898487933580779,TotalWorkingYears,5,-0.09994960482319039,TotalWorkingYears <= 6,,
classification,2,No,0.7816880508548619,0.4574301178208685,0.6426507225063032,0.5898487933580779,JobLevel,1,-0.09012627971593393,JobLevel = 1,,
classification,2,No,0.7816880508548619,0.4574301178208685,0.6426507225063032,0.5898487933580779,DistanceFromHome,26,-0.0832846353157725,14 < DistanceFromHome,,
classification,2,No,0.7816880508548619,0.4574301178208685,0.6426507225063032,0.5898487933580779,StockOptionLevel,2,0.07955756215893364,StockOptionLevel = 1,,
classification,2,No,0.7816880508548619,0.4574301178208685,0.6426507225063032,0.5898487933580779,EnvironmentSatisfaction,1,-0.0830198737779751,EnvironmentSatisfaction <= 2,,
classification,2,No,0.7816880508548619,0.4574301178208685,0.6426507225063032,0.5898487933580779,NumCompaniesWorked,1,0.06363760035405389,NumCompaniesWorked <= 1,,
classification,3,No,0.9144832191400747,0.4133038575491212,0.5912624041020282,0.7147786262973237,OverTime,1,0.2592388774100577,OverTime = No,,
classification,3,No,0.9144832191400747,0.4133038575491212,0.5912624041020282,0.7147786262973237,JobLevel,1,-0.10786972370769729,JobLevel = 1,,
classification,3,No,0.9144832191400747,0.4133038575491212,0.5912624041020282,0.7147786262973237,YearsSinceLastPromotion,0,0.10137663707008782,YearsSinceLastPromotion <= 1,,
classification,3,No,0.9144832191400747,0.4133038575491212,0.5912624041020282,0.7147786262973237,TotalWorkingYears,0,-0.09567604476321094,TotalWorkingYears <= 6,,
classification,3,No,0.9144832191400747,0.4133038575491212,0.5912624041020282,0.7147786262973237,StockOptionLevel,1,-0.08787318748938425,StockOptionLevel = 0,,
classification,3,No,0.9144832191400747,0.4133038575491212,0.5912624041020282,0.7147786262973237,DistanceFromHome,15,-0.07778897335339241,14 < DistanceFromHome,,
classification,3,No,0.9144832191400747,0.4133038575491212,0.5912624041020282,0.7147786262973237,NumCompaniesWorked,1,0.06871978355285849,NumCompaniesWorked <= 1,,
classification,3,No,0.9144832191400747,0.4133038575491212,0.5912624041020282,0.7147786262973237,JobRole,7,0.06338885347597632,JobRole = Research Scientist,,
classification,4,No,0.8557334715583715,0.41412275018589895,0.6600010409255034,0.6901139481723103,OverTime,1,0.26715914871826063,OverTime = No,,
classification,4,No,0.8557334715583715,0.41412275018589895,0.6600010409255034,0.6901139481723103,JobLevel,1,-0.10392260893872202,JobLevel = 1,,
classification,4,No,0.8557334715583715,0.41412275018589895,0.6600010409255034,0.6901139481723103,StockOptionLevel,1,-0.09238084624468261,StockOptionLevel = 0,,
classification,4,No,0.8557334715583715,0.41412275018589895,0.6600010409255034,0.6901139481723103,YearsSinceLastPromotion,1,0.09014288642499586,YearsSinceLastPromotion <= 1,,
classification,4,No,0.8557334715583715,0.41412275018589895,0.6600010409255034,0.6901139481723103,EnvironmentSatisfaction,2,-0.08437918143601156,EnvironmentSatisfaction <= 2,,
classification,4,No,0.8557334715583715,0.41412275018589895,0.6600010409255034,0.6901139481723103,JobRole,7,0.06958096518046383,JobRole = Research Scientist,,
classification,4,No,0.8557334715583715,0.41412275018589895,0.6600010409255034,0.6901139481723103,TrainingTimesLastYear,2,-0.06781317847930207,TrainingTimesLastYear <= 2,,
classification,4,No,0.8557334715583715,0.41412275018589895,0.6600010409255034,0.6901139481723103,YearsInCurrentRole,2,-0.04827427797819538,YearsInCurrentRole <= 2,,
classification,5,No,0.9830864461614149,0.3736107028991888,0.7241987905636692,0.8206853258919119,OverTime,2,-0.25950680513898355,OverTime = Yes,,
classification,5,No,0.9830864461614149,0.3736107028991888,0.7241987905636692,0.8206853258919119,JobLevel,2,0.1075632057736251,JobLevel = 2,,
classification,5,No,0.9830864461614149,0.3736107028991888,0.7241987905636692,0.8206853258919119,StockOptionLevel,1,-0.08078331463978872,StockOptionLevel = 0,,
classification,5,No,0.9830864461614149,0.3736107028991888,0.7241987905636692,0.8206853258919119,YearsSinceLastPromotion,1,0.07393419224659258,YearsSinceLastPromotion <= 1,,
classification,5,No,0.9830864461614149,0.3736107028991888,0.7241987905636692,0.8206853258919119,EnvironmentSatisfaction,4,0.07523500032971261,3 < EnvironmentSatisfaction,,
classification,5,No,0.9830864461614149,0.3736107028991888,0.7241987905636692,0.8206853258919119,WorkLifeBalance,4,0.0633183772914571,3 < WorkLifeBalance,,
classification,5,No,0.9830864461614149,0.3736107028991888,0.7241987905636692,0.8206853258919119,JobSatisfaction,4,0.05960542382812013,3 < JobSatisfaction,,
classification,5,No,0.9830864461614149,0.3736107028991888,0.7241987905636692,0.8206853258919119,TrainingTimesLastYear,5,0.057120455637507415,3 < TrainingTimesLastYear,,
classification,6,No,0.9950469491993046,0.4092296868626917,0.3830293659964209,1.1106468053760652,OverTime,1,0.2636924250027889,OverTime = No,,
classification,6,No,0.9950469491993046,0.4092296868626917,0.3830293659964209,1.1106468053760652,TotalWorkingYears,19,0.1327720636805331,15 < TotalWorkingYears,,
classification,6,No,0.9950469491993046,0.4092296868626917,0.3830293659964209,1.1106468053760652,JobLevel,2,0.09950144388104519,JobLevel = 2,,
classification,6,No,0.9950469491993046,0.4092296868626917,0.3830293659964209,1.1106468053760652,YearsSinceLastPromotion,0,0.09088775680410811,YearsSinceLastPromotion <= 1,,
classification,6,No,0.9950469491993046,0.4092296868626917,0.3830293659964209,1.1106468053760652,EducationField,6,-0.07101546828464211,EducationField = Technical Degree,,
classification,6,No,0.9950469491993046,0.4092296868626917,0.3830293659964209,1.1106468053760652,TrainingTimesLastYear,6,0.07217471901475962,3 < TrainingTimesLastYear,,
classification,6,No,0.9950469491993046,0.4092296868626917,0.3830293659964209,1.1106468053760652,StockOptionLevel,2,0.07082999150760785,StockOptionLevel = 1,,
classification,6,No,0.9950469491993046,0.4092296868626917,0.3830293659964209,1.1106468053760652,EnvironmentSatisfaction,4,0.06877450777344363,3 < EnvironmentSatisfaction,,
classification,7,No,0.9972211293987272,0.40603902718951657,0.5003541562037108,0.944595044091453,OverTime,1,0.26708852391219073,OverTime = No,,
classification,7,No,0.9972211293987272,0.40603902718951657,0.5003541562037108,0.944595044091453,TotalWorkingYears,6,-0.10574279832413407,TotalWorkingYears <= 6,,
classification,7,No,0.9972211293987272,0.40603902718951657,0.5003541562037108,0.944595044091453,JobLevel,1,-0.09815255078952032,JobLevel = 1,,
classification,7,No,0.9972211293987272,0.40603902718951657,0.5003541562037108,0.944595044091453,YearsSinceLastPromotion,1,0.08233253308829327,YearsSinceLastPromotion <= 1,,
classification,7,No,0.9972211293987272,0.40603902718951657,0.5003541562037108,0.944595044091453,EnvironmentSatisfaction,4,0.08062059800996678,3 < EnvironmentSatisfaction,,
classification,7,No,0.9972211293987272,0.40603902718951657,0.5003541562037108,0.944595044091453,NumCompaniesWorked,1,0.0789843540203756,NumCompaniesWorked <= 1,,
classification,7,No,0.9972211293987272,0.40603902718951657,0.5003541562037108,0.944595044091453,JobRole,7,0.07097958730367841,JobRole = Research Scientist,,
classification,7,No,0.9972211293987272,0.40603902718951657,0.5003541562037108,0.944595044091453,JobInvolvement,4,0.06813064066689174,3 < JobInvolvement,,
classification,8,Yes,0.8570354104273014,0.4215494971772346,0.28420193327198406,0.4984357108302018,OverTime,1,-0.24988025431572153,OverTime = No,,
classification,8,Yes,0.8570354104273014,0.4215494971772346,0.28420193327198406,0.4984357108302018,TotalWorkingYears,1,0.10977106362227532,TotalWorkingYears <= 6,,
classification,8,Yes,0.8570354104273014,0.4215494971772346,0.28420193327198406,0.4984357108302018,JobLevel,1,0.10637558601659912,JobLevel = 1,,
classification,8,Yes,0.8570354104273014,0.4215494971772346,0.28420193327198406,0.4984357108302018,StockOptionLevel,1,0.10130068943010631,StockOptionLevel = 0,,
classification,8,Yes,0.8570354104273014,0.4215494971772346,0.28420193327198406,0.4984357108302018,YearsSinceLastPromotion,0,-0.0796459560302253,YearsSinceLastPromotion <= 1,,
classification,8,Yes,0.8570354104273014,0.4215494971772346,0.28420193327198406,0.4984357108302018,EnvironmentSatisfaction,1,0.08504237971719115,EnvironmentSatisfaction <= 2,,
classification,8,Yes,0.8570354104273014,0.4215494971772346,0.28420193327198406,0.4984357108302018,DistanceFromHome,25,0.0754596209415648,14 < DistanceFromHome,,
classification,8,Yes,0.8570354104273014,0.4215494971772346,0.28420193327198406,0.4984357108302018,JobInvolvement,1,0.06581064817642782,JobInvolvement <= 2,,
classification,9,Yes,0.6636181412542805,0.44486320045908695,0.09983306286802449,0.585113505768849,OverTime,2,0.26636663912818853,OverTime = Yes,,
classification,9,Yes,0.6636181412542805,0.44486320045908695,0.09983306286802449,0.585113505768849,TotalWorkingYears,23,-0.1291853916128933,15 < TotalWorkingYears,,
classification,9,Yes,0.6636181412542805,0.44486320045908695,0.09983306286802449,0.585113505768849,NumCompaniesWorked,9,0.11094938454823314,4 < NumCompaniesWorked,,
classification,9,Yes,0.6636181412542805,0.44486320045908695,0.09983306286802449,0.585113505768849,StockOptionLevel,1,0.10962991311385785,StockOptionLevel = 0,,
classification,9,Yes,0.6636181412542805,0.44486320045908695,0.09983306286802449,0.585113505768849,YearsSinceLastPromotion,0,-0.08782139038930123,YearsSinceLastPromotion <= 1,,
classification,9,Yes,0.6636181412542805,0.44486320045908695,0.09983306286802449,0.585113505768849,EnvironmentSatisfaction,1,0.08294649036207388,EnvironmentSatisfaction <= 2,,
classification,9,Yes,0.6636181412542805,0.44486320045908695,0.09983306286802449,0.585113505768849,JobInvolvement,2,0.0696686890350358,JobInvolvement <= 2,,
classification,9,Yes,0.6636181412542805,0.44486320045908695,0.09983306286802449,0.585113505768849,YearsWithCurrManager,0,0.06272610871562988,YearsWithCurrManager <= 2,,
classification,10,No,0.9911439426404758,0.39183684594693124,0.469884422514411,0.9571340516563591,OverTime,1,0.264948617410306,OverTime = No,,
classification,10,No,0.9911439426404758,0.39183684594693124,0.469884422514411,0.9571340516563591,JobLevel,2,0.10602451479276796,JobLevel = 2,,
classification,10,No,0.9911439426404758,0.39183684594693124,0.469884422514411,0.9571340516563591,EnvironmentSatisfaction,1,-0.08221908214067077,EnvironmentSatisfaction <= 2,,
classification,10,No,0.9911439426404758,0.39183684594693124,0.469884422514411,0.9571340516563591,YearsSinceLastPromotion,0,0.07804517155085579,YearsSinceLastPromotion <= 1,,
classification,10,No,0.9911439426404758,0.39183684594693124,0.469884422514411,0.9571340516563591,JobInvolvement,2,-0.08008897773707666,JobInvolvement <= 2,,
classification,10,No,0.9911439426404758,0.39183684594693124,0.469884422514411,0.9571340516563591,StockOptionLevel,2,0.07713931202264462,StockOptionLevel = 1,,
classification,10,No,0.9911439426404758,0.39183684594693124,0.469884422514411,0.9571340516563591,NumCompaniesWorked,1,0.06714112585646244,NumCompaniesWorked <= 1,,
classification,10,No,0.9911439426404758,0.39183684594693124,0.469884422514411,0.9571340516563591,WorkLifeBalance,4,0.05625894738665883,3 < WorkLifeBalance,,
classification,11,No,0.8317235932716784,0.4698702158153909,0.8649672821333214,0.47972883777470776,OverTime,2,-0.26274991837354916,OverTime = Yes,,
classification,11,No,0.8317235932716784,0.4698702158153909,0.8649672821333214,0.47972883777470776,TotalWorkingYears,29,0.13294808214581774,15 < TotalWorkingYears,,
classification,11,No,0.8317235932716784,0.4698702158153909,0.8649672821333214,0.47972883777470776,YearsSinceLastPromotion,13,-0.12067609048159199,2 < YearsSinceLastPromotion,,
classification,11,No,0.8317235932716784,0.4698702158153909,0.8649672821333214,0.47972883777470776,YearsAtCompany,27,-0.11152995617547479,9 < YearsAtCompany,,
classification,11,No,0.8317235932716784,0.4698702158153909,0.8649672821333214,0.47972883777470776,NumCompaniesWorked,5,-0.1126934263013635,4 < NumCompaniesWorked,,
classification,11,No,0.8317235932716784,0.4698702158153909,0.8649672821333214,0.47972883777470776,YearsWithCurrManager,8,0.09091115086579964,7 < YearsWithCurrManager,,
classification,11,No,0.8317235932716784,0.4698702158153909,0.8649672821333214,0.47972883777470776,StockOptionLevel,2,0.08122958678789419,StockOptionLevel = 1,,
classification,11,No,0.8317235932716784,0.4698702158153909,0.8649672821333214,0.47972883777470776,EnvironmentSatisfaction,2,-0.08267787282614594,EnvironmentSatisfaction <= 2,,
classification,12,No,0.9576689089307621,0.4327153218603469,0.5503841378800273,0.8327016048182673,OverTime,1,0.26533354755632677,OverTime = No,,
classification,12,No,0.9576689089307621,0.4327153218603469,0.5503841378800273,0.8327016048182673,TotalWorkingYears,17,0.1280405945508511,15 < TotalWorkingYears,,
classification,12,No,0.9576689089307621,0.4327153218603469,0.5503841378800273,0.8327016048182673,YearsSinceLastPromotion,12,-0.12424786512970555,2 < YearsSinceLastPromotion,,
classification,12,No,0.9576689089307621,0.4327153218603469,0.5503841378800273,0.8327016048182673,YearsAtCompany,17,-0.11702946101218584,9 < YearsAtCompany,,
classification,12,No,0.9576689089307621,0.4327153218603469,0.5503841378800273,0.8327016048182673,EducationField,6,-0.08642656157744524,EducationField = Technical Degree,,
classification,12,No,0.9576689089307621,0.4327153218603469,0.5503841378800273,0.8327016048182673,YearsWithCurrManager,8,0.08468943861579109,7 < YearsWithCurrManager,,
classification,12,No,0.9576689089307621,0.4327153218603469,0.5503841378800273,0.8327016048182673,YearsInCurrentRole,14,0.06806220792717362,7 < YearsInCurrentRole,,
classification,12,No,0.9576689089307621,0.4327153218603469,0.5503841378800273,0.8327016048182673,NumCompaniesWorked,1,0.06389556600743404,NumCompaniesWorked <= 1,,
classification,13,No,0.9075488672359008,0.4490834104591051,0.6282587272122385,0.6203127747984967,OverTime,1,0.263547770491946,OverTime = No,,
classification,13,No,0.9075488672359008,0.4490834104591051,0.6282587272122385,0.6203127747984967,BusinessTravel,2,-0.1083064465831652,BusinessTravel = Travel_Frequently,,
classification,13,No,0.9075488672359008,0.4490834104591051,0.6282587272122385,0.6203127747984967,JobLevel,2,0.10466381428334566,JobLevel = 2,,
classification,13,No,0.9075488672359008,0.4490834104591051,0.6282587272122385,0.6203127747984967,TotalWorkingYears,6,-0.09592178281406027,TotalWorkingYears <= 6,,
classification,13,No,0.9075488672359008,0.4490834104591051,0.6282587272122385,0.6203127747984967,StockOptionLevel,1,-0.09298390000123057,StockOptionLevel = 0,,
classification,13,No,0.9075488672359008,0.4490834104591051,0.6282587272122385,0.6203127747984967,YearsSinceLastPromotion,0,0.0824441901675771,YearsSinceLastPromotion <= 1,,
classification,13,No,0.9075488672359008,0.4490834104591051,0.6282587272122385,0.6203127747984967,EnvironmentSatisfaction,2,-0.08178043118116782,EnvironmentSatisfaction <= 2,,
classification,13,No,0.9075488672359008,0.4490834104591051,0.6282587272122385,0.6203127747984967,JobInvolvement,2,-0.07960916677698675,JobInvolvement <= 2,,
classification,14,No,0.9945999156132154,0.41417496665673154,0.4772630635716094,0.9578591727349022,OverTime,1,0.2569870525765247,OverTime = No,,
classification,14,No,0.9945999156132154,0.41417496665673154,0.4772630635716094,0.9578591727349022,YearsAtCompany,10,-0.11547883365934668,9 < YearsAtCompany,,
classification,14,No,0.9945999156132154,0.41417496665673154,0.4772630635716094,0.9578591727349022,JobLevel,2,0.10936100483379152,JobLevel = 2,,
classification,14,No,0.9945999156132154,0.41417496665673154,0.4772630635716094,0.9578591727349022,YearsWithCurrManager,9,0.08143525309487275,7 < YearsWithCurrManager,,
classification,14,No,0.9945999156132154,0.41417496665673154,0.4772630635716094,0.9578591727349022,YearsSinceLastPromotion,0,0.08508885093532553,YearsSinceLastPromotion <= 1,,
classification,14,No,0.9945999156132154,0.41417496665673154,0.4772630635716094,0.9578591727349022,EnvironmentSatisfaction,2,-0.07657986141113833,EnvironmentSatisfaction <= 2,,
classification,14,No,0.9945999156132154,0.41417496665673154,0.4772630635716094,0.9578591727349022,JobRole,7,0.07159254063291372,JobRole = Research Scientist,,
classification,14,No,0.9945999156132154,0.41417496665673154,0.4772630635716094,0.9578591727349022,NumCompaniesWorked,1,0.06819010216034958,NumCompaniesWorked <= 1,,
classification,15,No,0.9060576489659992,0.4002504498096119,0.8031758820393259,0.601768390354234,OverTime,2,-0.2738872402614525,OverTime = Yes,,
classification,15,No,0.9060576489659992,0.4002504498096119,0.8031758820393259,0.601768390354234,YearsAtCompany,11,-0.11407985879596304,9 < YearsAtCompany,,
classification,15,No,0.9060576489659992,0.4002504498096119,0.8031758820393259,0.601768390354234,JobLevel,2,0.10027464043599289,JobLevel = 2,,
classification,15,No,0.9060576489659992,0.4002504498096119,0.8031758820393259,0.601768390354234,YearsInCurrentRole,8,0.07743969021268884,7 < YearsInCurrentRole,,
classification,15,No,0.9060576489659992,0.4002504498096119,0.8031758820393259,0.601768390354234,NumCompaniesWorked,1,0.07287145114673238,NumCompaniesWorked <= 1,,
classification,15,No,0.9060576489659992,0.4002504498096119,0.8031758820393259,0.601768390354234,TrainingTimesLastYear,4,0.06441693025505495,3 < TrainingTimesLastYear,,
classification,15,No,0.9060576489659992,0.4002504498096119,0.8031758820393259,0.601768390354234,JobInvolvement,2,-0.06710579084609791,JobInvolvement <= 2,,
classification,15,No,0.9060576489659992,0.4002504498096119,0.8031758820393259,0.601768390354234,Department,3,-0.0613373138320474,Department = Sales,,
classification,16,No,0.9031137687293466,0.4394001234541608,0.6184763801093353,0.720634820429779,OverTime,1,0.2570546796923534,OverTime = No,,
classification,16,No,0.9031137687293466,0.4394001234541608,0.6184763801093353,0.720634820429779,YearsSinceLastPromotion,5,-0.11615904793196347,2 < YearsSinceLastPromotion,,
classification,16,No,0.9031137687293466,0.4394001234541608,0.6184763801093353,0.720634820429779,JobLevel,2,0.11073101699148805,JobLevel = 2,,
classification,16,No,0.9031137687293466,0.4394001234541608,0.6184763801093353,0.720634820429779,YearsAtCompany,11,-0.11346491891970562,9 < YearsAtCompany,,
classification,16,No,0.9031137687293466,0.4394001234541608,0.6184763801093353,0.720634820429779,StockOptionLevel,1,-0.10031990737772196,StockOptionLevel = 0,,
classification,16,No,0.9031137687293466,0.4394001234541608,0.6184763801093353,0.720634820429779,YearsInCurrentRole,8,0.07453671262232578,7 < YearsInCurrentRole,,
classification,16,No,0.9031137687293466,0.4394001234541608,0.6184763801093353,0.720634820429779,EnvironmentSatisfaction,2,-0.07633795982998809,EnvironmentSatisfaction <= 2,,
classification,16,No,0.9031137687293466,0.4394001234541608,0.6184763801093353,0.720634820429779,NumCompaniesWorked,1,0.06611786507365584,NumCompaniesWorked <= 1,,
classification,17,No,0.9970953736185144,0.3798600118611623,0.5410293674215393,0.9970198055896144,OverTime,1,0.25671439707576915,OverTime = No,,
classification,17,No,0.9970953736185144,0.3798600118611623,0.5410293674215393,0.9970198055896144,TotalWorkingYears,30,0.12582298159682634,15 < TotalWorkingYears,,
classification,17,No,0.9970953736185144,0.3798600118611623,0.5410293674215393,0.9970198055896144,NumCompaniesWorked,9,-0.11180916137163352,4 < NumCompaniesWorked,,
classification,17,No,0.9970953736185144,0.3798600118611623,0.5410293674215393,0.9970198055896144,PerformanceRating,4,0.044930485162613096,3.75 < PerformanceRating,,
classification,17,No,0.9970953736185144,0.3798600118611623,0.5410293674215393,0.9970198055896144,StockOptionLevel,2,0.08120990020463482,StockOptionLevel = 1,,
classification,17,No,0.9970953736185144,0.3798600118611623,0.5410293674215393,0.9970198055896144,BusinessTravel,1,0.06870215835727729,BusinessTravel = Non-Travel,,
classification,17,No,0.9970953736185144,0.3798600118611623,0.5410293674215393,0.9970198055896144,JobInvolvement,2,-0.06887029247301893,JobInvolvement <= 2,,
classification,17,No,0.9970953736185144,0.3798600118611623,0.5410293674215393,0.9970198055896144,JobSatisfaction,4,0.05928996961560685,3 < JobSatisfaction,,
classification,18,No,0.8080570999869511,0.42799230916631975,0.6495986496780758,0.8078625036510856,OverTime,1,0.25325438555350166,OverTime = No,,
classification,18,No,0.8080570999869511,0.42799230916631975,0.6495986496780758,0.8078625036510856,PerformanceRating,4,0.11794501805502047,3.75 < PerformanceRating,,
classification,18,No,0.8080570999869511,0.42799230916631975,0.6495986496780758,0.8078625036510856,TotalWorkingYears,23,0.13286972568427863,15 < TotalWorkingYears,,
classification,18,No,0.8080570999869511,0.42799230916631975,0.6495986496780758,0.8078625036510856,YearsAtCompany,13,-0.12416216057388549,9 < YearsAtCompany,,
classification,18,No,0.8080570999869511,0.42799230916631975,0.6495986496780758,0.8078625036510856,YearsSinceLastPromotion,12,-0.11473939370253142,2 < YearsSinceLastPromotion,,
classification,18,No,0.8080570999869511,0.42799230916631975,0.6495986496780758,0.8078625036510856,StockOptionLevel,1,-0.09691159751495888,StockOptionLevel = 0,,
classification,18,No,0.8080570999869511,0.42799230916631975,0.6495986496780758,0.8078625036510856,BusinessTravel,2,-0.09192231733665082,BusinessTravel = Travel_Frequently,,
classification,18,No,0.8080570999869511,0.42799230916631975,0.6495986496780758,0.8078625036510856,YearsWithCurrManager,8,0.0819301938082356,7 < YearsWithCurrManager,,
classification,19,No,0.966721794216872,0.45565639677462383,0.8714842238284165,0.48837012671719143,OverTime,2,-0.26549128863454885,OverTime = Yes,,
classification,19,No,0.966721794216872,0.45565639677462383,0.8714842238284165,0.48837012671719143,TotalWorkingYears,25,0.1382560809326107,15 < TotalWorkingYears,,
classification,19,No,0.966721794216872,0.45565639677462383,0.8714842238284165,0.48837012671719143,YearsAtCompany,25,-0.12122092851674761,9 < YearsAtCompany,,
classification,19,No,0.966721794216872,0.45565639677462383,0.8714842238284165,0.48837012671719143,YearsSinceLastPromotion,4,-0.11246831806135088,2 < YearsSinceLastPromotion,,
classification,19,No,0.966721794216872,0.45565639677462383,0.8714842238284165,0.48837012671719143,BusinessTravel,2,-0.1033882841515409,BusinessTravel = Travel_Frequently,,
classification,19,No,0.966721794216872,0.45565639677462383,0.8714842238284165,0.48837012671719143,YearsWithCurrManager,12,0.09502452506317986,7 < YearsWithCurrManager,,
classification,19,No,0.966721794216872,0.45565639677462383,0.8714842238284165,0.48837012671719143,DistanceFromHome,26,-0.0896164230400211,14 < DistanceFromHome,,
classification,19,No,0.966721794216872,0.45565639677462383,0.8714842238284165,0.48837012671719143,YearsInCurrentRole,12,0.07579053929719369,7 < YearsInCurrentRole,,
classification,20,No,0.7301290007998376,0.39038364564025935,0.6272523134764637,0.7299774411542241,OverTime,1,0.2535271995518943,OverTime = No,,
classification,20,No,0.7301290007998376,0.39038364564025935,0.6272523134764637,0.7299774411542241,PerformanceRating,4,0.09225317058758481,3.75 < PerformanceRating,,
classification,20,No,0.7301290007998376,0.39038364564025935,0.6272523134764637,0.7299774411542241,YearsAtCompany,10,-0.12597742059503217,9 < YearsAtCompany,,
classification,20,No,0.7301290007998376,0.39038364564025935,0.6272523134764637,0.7299774411542241,JobLevel,1,-0.10045987415488514,JobLevel = 1,,
classification,20,No,0.7301290007998376,0.39038364564025935,0.6272523134764637,0.7299774411542241,BusinessTravel,2,-0.09652505822380249,BusinessTravel = Travel_Frequently,,
classification,20,No,0.7301290007998376,0.39038364564025935,0.6272523134764637,0.7299774411542241,YearsSinceLastPromotion,0,0.07739350194422175,YearsSinceLastPromotion <= 1,,
classification,20,No,0.7301290007998376,0.39038364564025935,0.6272523134764637,0.7299774411542241,YearsWithCurrManager,9,0.08050204588191182,7 < YearsWithCurrManager,,
classification,20,No,0.7301290007998376,0.39038364564025935,0.6272523134764637,0.7299774411542241,JobInvolvement,1,-0.07798843731413249,JobInvolvement <= 2,,
